"","UMAP1","UMAP2","cl","ct"
"16975",-0.0702693688237108,-12.3817958778542,"Ref","DU4475"
"16976",-0.112599577989522,-12.4750661796731,"Ref","DU4475"
"16977",-0.30173352011675,-12.1681098884743,"Ref","DU4475"
"16978",-0.4010596836471,-11.9313993400735,"Ref","DU4475"
"16979",-0.152393948521558,-12.493099207322,"Ref","DU4475"
"16980",-0.164830755677167,-12.5385398811501,"Ref","DU4475"
"16981",-0.374442454662267,-11.7477865165871,"Ref","DU4475"
"16982",-0.0832544530295767,-12.2463340706032,"Ref","DU4475"
"16983",-0.312457558002416,-12.1851348823708,"Ref","DU4475"
"16984",-0.128123585369531,-11.576351160447,"Ref","DU4475"
"16985",-0.111469324912969,-11.563601488511,"Ref","DU4475"
"16986",-0.162415351953451,-12.4954929298562,"Ref","DU4475"
"16987",-0.253660064425413,-11.6650781578225,"Ref","DU4475"
"16988",-0.136966359105054,-12.5237379020852,"Ref","DU4475"
"16989",-0.191363331165258,-11.6479902214211,"Ref","DU4475"
"16990",-0.10795925953621,-12.4615335411233,"Ref","DU4475"
"16991",-0.122342031683866,-12.5078468269509,"Ref","DU4475"
"16992",-0.0738666171693243,-12.1153783744973,"Ref","DU4475"
"16993",-0.105324294652883,-11.5447082466286,"Ref","DU4475"
"16994",-0.138052743163053,-11.6283979362649,"Ref","DU4475"
"16995",-0.118920054521505,-12.4883117622536,"Ref","DU4475"
"16996",-0.256154682722036,-11.8109321540993,"Ref","DU4475"
"16997",-0.137099068846647,-12.4750776237649,"Ref","DU4475"
"16998",-0.307080414380971,-11.6787776893777,"Ref","DU4475"
"16999",-0.436422284927312,-11.8934020942849,"Ref","DU4475"
"17000",-0.215486463394109,-12.4132842964333,"Ref","DU4475"
"17001",-0.129274640467111,-11.5889234489602,"Ref","DU4475"
"17002",-0.317656722154561,-12.2152614540261,"Ref","DU4475"
"17003",-0.197005223717634,-12.3841304725808,"Ref","DU4475"
"17004",-0.361228402938787,-11.9772472328347,"Ref","DU4475"
"17005",-0.185778554763738,-11.6002178138894,"Ref","DU4475"
"17006",-0.367372211303655,-11.7503652519387,"Ref","DU4475"
"17007",-0.141851958122198,-12.5128507560891,"Ref","DU4475"
"17008",-0.139276083793584,-12.4969968742532,"Ref","DU4475"
"17009",-0.187956836309377,-11.6365385002297,"Ref","DU4475"
"17010",-0.194195013728086,-11.6305561012429,"Ref","DU4475"
"17011",-0.123323109235708,-11.5860662407082,"Ref","DU4475"
"17012",-0.108789395775739,-11.5759906715554,"Ref","DU4475"
"17013",-0.0692467095815576,-11.9649343437356,"Ref","DU4475"
"17014",-0.0836177135371603,-12.0450096077126,"Ref","DU4475"
"17015",-0.155287053670827,-12.4691219276589,"Ref","DU4475"
"17016",-0.418240454282705,-11.9155120796365,"Ref","DU4475"
"17017",-0.129392560806218,-12.5321636146706,"Ref","DU4475"
"17018",-0.321691807594243,-11.7002372688454,"Ref","DU4475"
"17019",-0.0637534859144128,-12.4342594093484,"Ref","DU4475"
"17020",-0.424681183185521,-11.8828086799782,"Ref","DU4475"
"17021",-0.111364890124742,-11.7060527748269,"Ref","DU4475"
"17022",-0.374886151637975,-11.7378625816506,"Ref","DU4475"
"17023",-0.107304293897096,-12.4454326576394,"Ref","DU4475"
"17024",-0.308164533462468,-11.7361249870461,"Ref","DU4475"
"17025",-0.337443407859746,-11.7762374824685,"Ref","DU4475"
"17026",-0.139178943123762,-12.5048208183449,"Ref","DU4475"
"17027",-0.134694289650861,-11.6578340477151,"Ref","DU4475"
"17028",-0.17073559411997,-12.543901438157,"Ref","DU4475"
"17029",-0.103613857414667,-11.5467500633401,"Ref","DU4475"
"17030",-0.121210444953386,-12.5053710884255,"Ref","DU4475"
"17031",-0.126545835521165,-12.5174961036843,"Ref","DU4475"
"17032",-0.163530554857198,-12.5086574501199,"Ref","DU4475"
"17033",-0.140251290287916,-12.52051543657,"Ref","DU4475"
"17034",-0.128766063835565,-12.4621944374245,"Ref","DU4475"
"17035",-0.0732179249190725,-11.676259035508,"Ref","DU4475"
"17036",-0.122752819445077,-12.4705104774636,"Ref","DU4475"
"17037",-0.108537350084726,-12.4959793037575,"Ref","DU4475"
"17038",-0.357528504218999,-11.7239980644387,"Ref","DU4475"
"17039",-0.132789653029386,-12.4656581825417,"Ref","DU4475"
"17040",-0.441234853353444,-11.8569526619118,"Ref","DU4475"
"17041",-0.136943575229589,-12.5058784431618,"Ref","DU4475"
"17042",-0.101140748944227,-12.4298562950295,"Ref","DU4475"
"17043",-0.148390393938962,-11.716768259446,"Ref","DU4475"
"17044",-0.115931440379564,-12.0552425331277,"Ref","DU4475"
"17045",-0.124246690657083,-12.4913816398782,"Ref","DU4475"
"17046",-0.119519312169496,-12.4784936851662,"Ref","DU4475"
"17047",-0.138989519562665,-11.5853023475808,"Ref","DU4475"
"17048",-0.12700109579796,-11.5955009407204,"Ref","DU4475"
"17049",-0.166264366593305,-12.4278392738503,"Ref","DU4475"
"17050",-0.149607982721273,-12.5042896217507,"Ref","DU4475"
"17051",-0.280135300245229,-11.7439975685281,"Ref","DU4475"
"17052",-0.12155624130005,-11.5821342415017,"Ref","DU4475"
"17053",-0.112966697897855,-12.4650878853005,"Ref","DU4475"
"17054",-0.138511594619695,-12.5029935783547,"Ref","DU4475"
"17055",-0.157192763175908,-12.5072193092507,"Ref","DU4475"
"17056",-0.0840863476061262,-11.9295463508767,"Ref","DU4475"
"17057",-0.117560159649793,-12.4778776115578,"Ref","DU4475"
"17058",-0.359015938129369,-12.0995902961892,"Ref","DU4475"
"17059",-0.102852192010824,-11.6786603874367,"Ref","DU4475"
"17060",-0.407115247335378,-11.8071165031594,"Ref","DU4475"
"17061",-0.0938701222204603,-12.3641967720193,"Ref","DU4475"
"17062",-0.149300556864683,-12.5033101982278,"Ref","DU4475"
"17063",-0.278209354963247,-11.7599677986306,"Ref","DU4475"
"17064",-0.0799600745105184,-12.1684799141091,"Ref","DU4475"
"17065",-0.0769676903747953,-12.3226480430764,"Ref","DU4475"
"17066",-0.414278324928228,-11.7656164116067,"Ref","DU4475"
"17067",-0.429352727022115,-11.9274730629128,"Ref","DU4475"
"17068",-0.125701602783147,-11.632654184739,"Ref","DU4475"
"17069",-0.113480177011434,-11.6317253059548,"Ref","DU4475"
"17070",-0.135211896386091,-12.4927215522927,"Ref","DU4475"
"17071",-0.153681170430127,-12.4723987526101,"Ref","DU4475"
"17072",-0.384728815641347,-11.7799720710915,"Ref","DU4475"
"17073",-0.434519019212667,-11.853242868821,"Ref","DU4475"
"17074",-0.13269110419983,-12.4762802070779,"Ref","DU4475"
"17075",-0.0930952022337354,-11.8942813820046,"Ref","DU4475"
"17076",-0.1308816412949,-12.4095697349709,"Ref","DU4475"
"17077",-0.118032571163122,-12.4509439415139,"Ref","DU4475"
"17078",-0.0853495637440122,-12.199958795945,"Ref","DU4475"
"17079",-0.382431622829381,-11.7666339821023,"Ref","DU4475"
"17080",-0.120791938390676,-12.4965190834206,"Ref","DU4475"
"17081",-0.304253485288564,-11.6634216255349,"Ref","DU4475"
"17082",-0.177252810683195,-12.5296878761452,"Ref","DU4475"
"17083",-0.200560014929716,-12.4404420799416,"Ref","DU4475"
"17084",-0.128392230954114,-12.5115461296242,"Ref","DU4475"
"17085",-0.381689872827474,-12.0257329887551,"Ref","DU4475"
"17086",-0.297598686304036,-11.6830482429665,"Ref","DU4475"
"17087",-0.0746252278351225,-12.2613868660134,"Ref","DU4475"
"17088",-0.0933114851378835,-12.4504737800759,"Ref","DU4475"
"17089",-0.139235373821203,-12.4711580223244,"Ref","DU4475"
"17090",-0.142914843048993,-12.5084266609353,"Ref","DU4475"
"17091",-0.15552323707575,-12.4575080818337,"Ref","DU4475"
"17092",-0.319233235206548,-12.185536379258,"Ref","DU4475"
"17093",-0.167605232682172,-12.3966302818459,"Ref","DU4475"
"17094",-0.378872867908422,-11.7616777366799,"Ref","DU4475"
"17095",-0.122954827036802,-11.583410257737,"Ref","DU4475"
"17096",-0.125265877928678,-11.8788680977029,"Ref","DU4475"
"17097",-0.142105277862493,-12.4685420936745,"Ref","DU4475"
"17098",-0.28894346603388,-11.6677989906472,"Ref","DU4475"
"17099",-0.100459125127736,-12.4009761757058,"Ref","DU4475"
"17100",-0.119529325749818,-12.4834909385842,"Ref","DU4475"
"17101",-0.109891448404733,-11.5852146095437,"Ref","DU4475"
"17102",-0.113441828873102,-12.436630243699,"Ref","DU4475"
"17103",-0.386977073039953,-11.7972307151955,"Ref","DU4475"
"17104",-0.0910801331066526,-12.3395519203347,"Ref","DU4475"
"17105",-0.140365135159437,-12.5060033744973,"Ref","DU4475"
"17106",-0.438915547218267,-11.8730812019509,"Ref","DU4475"
"17107",-0.193834733452741,-12.4923543876809,"Ref","DU4475"
"17108",-0.273296173896734,-11.6844005531472,"Ref","DU4475"
"17109",-0.132614109899942,-12.5180673545998,"Ref","DU4475"
"17110",-0.140374075856153,-12.4917287773293,"Ref","DU4475"
"17111",-0.154521357502881,-12.5183877891701,"Ref","DU4475"
"17112",-0.370869633045141,-12.0537719673318,"Ref","DU4475"
"17113",-0.15938193747038,-12.4857320732278,"Ref","DU4475"
"17114",-0.110736821081582,-11.7962617820901,"Ref","DU4475"
"17115",-0.160003882136289,-12.5293388313454,"Ref","DU4475"
"17116",-0.137645121898595,-12.4992132133645,"Ref","DU4475"
"17117",-0.289018955316488,-11.7185993141335,"Ref","DU4475"
"17118",-0.438966360177938,-11.865094179551,"Ref","DU4475"
"17119",-0.424963858213369,-11.9277982658547,"Ref","DU4475"
"17120",-0.11871529766554,-12.513643259446,"Ref","DU4475"
"17121",-0.28251269110674,-11.6809606498879,"Ref","DU4475"
"17122",-0.169901397314016,-12.4887523597878,"Ref","DU4475"
"17123",-0.137091573562566,-12.4883041328591,"Ref","DU4475"
"17124",-0.245360475268308,-11.7674341148537,"Ref","DU4475"
"17125",-0.152733247961942,-11.6121044105691,"Ref","DU4475"
"17126",-0.13063437887663,-12.5037755912942,"Ref","DU4475"
"17127",-0.255326431479398,-12.1810646003884,"Ref","DU4475"
"17128",-0.174284991111699,-11.6695051139992,"Ref","DU4475"
"17129",-0.126763250913564,-11.585574144761,"Ref","DU4475"
"17130",-0.228679459776822,-12.366182321946,"Ref","DU4475"
"17131",-0.0827901179456152,-12.3729257530373,"Ref","DU4475"
"17132",-0.0588566216194071,-12.1955251640481,"Ref","DU4475"
"17133",-0.413009401645604,-11.7697744316262,"Ref","DU4475"
"17134",-0.436163988199178,-11.9501237816018,"Ref","DU4475"
"17135",-0.0747573713325895,-12.3708677238625,"Ref","DU4475"
"17136",-0.209116857733671,-12.4162187523049,"Ref","DU4475"
"17137",-0.159499209608976,-11.7699851936501,"Ref","DU4475"
"17138",-0.35498276003832,-12.1091718620461,"Ref","DU4475"
"17139",-0.0711633267366327,-12.2738075203103,"Ref","DU4475"
"17140",-0.186273690547887,-11.6366014427346,"Ref","DU4475"
"17141",-0.100869853284303,-11.870748514573,"Ref","DU4475"
"17142",-0.0917752424740232,-11.5717811531228,"Ref","DU4475"
"17143",-0.0740293825530447,-12.3001089042824,"Ref","DU4475"
"17144",-0.149864550914708,-12.5122756904763,"Ref","DU4475"
"17145",-0.146666210379545,-12.5092143959206,"Ref","DU4475"
"17146",-0.388980891790334,-11.7413139290017,"Ref","DU4475"
"17147",-0.426306482639257,-11.8027715629739,"Ref","DU4475"
"17148",-0.339269753780309,-11.7050876564187,"Ref","DU4475"
"17149",-0.160265844550077,-12.4856376594704,"Ref","DU4475"
"17150",-0.110284116353933,-12.4650516456765,"Ref","DU4475"
"17151",-0.10154869058365,-12.3342056221169,"Ref","DU4475"
"17152",-0.123867240037862,-12.4915094322365,"Ref","DU4475"
"17153",-0.137038659539167,-12.4860696739358,"Ref","DU4475"
"17154",-0.121353585507814,-11.576540941636,"Ref","DU4475"
"17155",-0.393978264417592,-11.9697465843362,"Ref","DU4475"
"17156",-0.40830352553362,-11.859665865342,"Ref","DU4475"
"17157",-0.386836793508474,-12.0249967521828,"Ref","DU4475"
"17158",-0.142435338582937,-12.5203685707253,"Ref","DU4475"
"17159",-0.450503137197439,-11.832135195176,"Ref","DU4475"
"17160",-0.277148898925725,-11.7587089485329,"Ref","DU4475"
"17161",-0.421503629770223,-11.8673944420022,"Ref","DU4475"
"17162",-0.12417001673216,-12.4715347236794,"Ref","DU4475"
"17163",-0.121665988352243,-11.577179903428,"Ref","DU4475"
"17164",-0.178802889075223,-12.4938411659402,"Ref","DU4475"
"17165",-0.138475071873609,-12.529024118821,"Ref","DU4475"
"17166",-0.135164242472593,-12.5023136085671,"Ref","DU4475"
"17167",-0.143981885399763,-12.4872207588357,"Ref","DU4475"
"17168",-0.277837720003072,-12.2947730964822,"Ref","DU4475"
"17169",-0.130338009681646,-12.5220489448708,"Ref","DU4475"
"17170",-0.12185941287512,-12.4508962577981,"Ref","DU4475"
"17171",-0.369521554794256,-12.0288219398659,"Ref","DU4475"
"17172",-0.159341406311933,-12.490618700425,"Ref","DU4475"
"17173",-0.242883783068601,-11.6773281044167,"Ref","DU4475"
"17174",-0.120123710718099,-11.966635698716,"Ref","DU4475"
"17175",-0.347441878404561,-12.0741968101662,"Ref","DU4475"
"17176",-0.0705871994161047,-11.9614763206643,"Ref","DU4475"
"17177",-0.0915965104960836,-11.5975503868264,"Ref","DU4475"
"17178",-0.127184901621286,-12.4681978172463,"Ref","DU4475"
"17179",-0.116960522022191,-12.4858026451272,"Ref","DU4475"
"17180",-0.378480818357412,-11.7620496696633,"Ref","DU4475"
"17181",-0.406364407625142,-11.8446531242532,"Ref","DU4475"
"17182",-0.154994663085882,-12.5008687919778,"Ref","DU4475"
"17183",-0.0970992113017477,-11.8166770881814,"Ref","DU4475"
"17184",-0.129459779944364,-12.5025043434304,"Ref","DU4475"
"17185",-0.116601746764127,-12.4021177238625,"Ref","DU4475"
"17186",-0.132825751092378,-12.4901847786111,"Ref","DU4475"
"17187",-0.138021704044286,-12.4806032127541,"Ref","DU4475"
"17188",-0.123941395666543,-11.5775079673928,"Ref","DU4475"
"17189",-0.108923260357324,-11.5765962547463,"Ref","DU4475"
"17190",-0.357607003536168,-11.7407817787331,"Ref","DU4475"
"17191",-0.0774377549552358,-12.352832788865,"Ref","DU4475"
"17192",-0.112531487133447,-12.4783649391335,"Ref","DU4475"
"17193",-0.405888404931966,-11.7894802040261,"Ref","DU4475"
"17194",-0.109478321161214,-11.7723922676247,"Ref","DU4475"
"17195",-0.370417084779683,-11.7311859077615,"Ref","DU4475"
"17196",-0.103122283008043,-12.4324417061013,"Ref","DU4475"
"17197",-0.262085791912023,-11.7397460884255,"Ref","DU4475"
"17198",-0.166339557852689,-12.5042037910622,"Ref","DU4475"
"17199",-0.155082192506734,-12.5040254539651,"Ref","DU4475"
"17200",-0.11712550767893,-11.5849246925515,"Ref","DU4475"
"17201",-0.120463948931638,-11.6398792213601,"Ref","DU4475"
"17202",-0.100813832368795,-12.0117797798318,"Ref","DU4475"
"17203",-0.366152044620458,-11.7204446739358,"Ref","DU4475"
"17204",-0.11351907649273,-12.5226030296487,"Ref","DU4475"
"17205",-0.309668060626928,-12.2568550056618,"Ref","DU4475"
"17206",-0.158420991387311,-11.7815608925027,"Ref","DU4475"
"17207",-0.122717473890725,-12.5153512901467,"Ref","DU4475"
"17208",-0.153959375109617,-11.6157407707375,"Ref","DU4475"
"17209",-0.162666242804471,-12.5459575599831,"Ref","DU4475"
"17210",-0.232414048399869,-12.002903932969,"Ref","DU4475"
"17211",-0.137540053811017,-12.4971265739602,"Ref","DU4475"
"17212",-0.0545210244619287,-12.0584831184548,"Ref","DU4475"
"17213",-0.0595145227872766,-12.4307441658181,"Ref","DU4475"
"17214",-0.397773858394567,-11.995691294114,"Ref","DU4475"
"17215",-0.11796190985674,-11.6181945747536,"Ref","DU4475"
"17216",-0.125658657636587,-12.4768552726907,"Ref","DU4475"
"17217",-0.169627275552694,-12.4725961631936,"Ref","DU4475"
"17218",-0.113323372092191,-11.5888700431985,"Ref","DU4475"
"17219",-0.157677036013547,-12.478450769822,"Ref","DU4475"
"17220",-0.361074831571523,-11.751680368821,"Ref","DU4475"
"17221",-0.382203545656148,-11.8025674766701,"Ref","DU4475"
"17222",-0.283667352285329,-11.6666307396096,"Ref","DU4475"
"17223",-0.0884231815599836,-12.4217042869729,"Ref","DU4475"
"17224",-0.42467680224413,-11.9532308525246,"Ref","DU4475"
"17225",-0.321027305211965,-11.9956960624856,"Ref","DU4475"
"17226",-0.183112811531965,-12.4609880394143,"Ref","DU4475"
"17227",-0.130126383390371,-12.5048847145241,"Ref","DU4475"
"17228",-0.134145822610799,-12.5206232017678,"Ref","DU4475"
"17229",-0.122177180137578,-11.5868539756936,"Ref","DU4475"
"17230",-0.44826307543749,-11.8667583412331,"Ref","DU4475"
"17231",-0.116650592770521,-11.5822114891213,"Ref","DU4475"
"17232",-0.103409189965669,-12.2095355934304,"Ref","DU4475"
"17233",-0.3308552766704,-11.714028353135,"Ref","DU4475"
"17234",-0.141047071900312,-12.5103750175637,"Ref","DU4475"
"17235",-0.166731339182798,-11.6062593406838,"Ref","DU4475"
"17236",-0.26767715462679,-12.3687295860451,"Ref","DU4475"
"17237",-0.18024360784525,-12.5293397850198,"Ref","DU4475"
"17238",-0.218175199117605,-11.6476125663918,"Ref","DU4475"
"17239",-0.145761993017141,-12.4888048118752,"Ref","DU4475"
"17240",-0.111637521769945,-11.5882253593606,"Ref","DU4475"
"17241",-0.123387139525358,-12.4837741798562,"Ref","DU4475"
"17242",-0.118150662865583,-11.5704183525246,"Ref","DU4475"
"17243",-0.118712958183233,-12.4383611625832,"Ref","DU4475"
"17244",-0.265715506162587,-11.751680368821,"Ref","DU4475"
"17245",-0.150821399178449,-11.6625251716775,"Ref","DU4475"
"17246",-0.121456589784566,-12.4975814766091,"Ref","DU4475"
"17247",-0.167682077970449,-12.4840335792702,"Ref","DU4475"
"17248",-0.369111206617299,-11.7374696678323,"Ref","DU4475"
"17249",-0.0870324785375036,-11.5931730217141,"Ref","DU4475"
"17250",-0.210391681876127,-12.4237880653542,"Ref","DU4475"
"17251",-0.128439847614709,-12.4722137397927,"Ref","DU4475"
"17252",-0.162747409429494,-12.492405886094,"Ref","DU4475"
"17253",-0.0942326153182424,-12.375854486863,"Ref","DU4475"
"17254",-0.239296224203054,-11.8419618553323,"Ref","DU4475"
"17255",-0.183194097366277,-12.4896020836037,"Ref","DU4475"
"17256",-0.22721321531767,-12.3879747337502,"Ref","DU4475"
"17257",-0.267376151170675,-11.7706108040017,"Ref","DU4475"
"17258",-0.100344378735963,-12.1445875114602,"Ref","DU4475"
"17259",-0.0879002104067243,-12.3081121391457,"Ref","DU4475"
"17260",-0.115639765050355,-11.5837078041238,"Ref","DU4475"
"17261",-0.228824552383367,-11.9652862495583,"Ref","DU4475"
"17262",-0.0880274663233198,-11.5557231849831,"Ref","DU4475"
"17263",-0.149266313996259,-12.4796705192727,"Ref","DU4475"
"17264",-0.142682697858755,-12.5216712898415,"Ref","DU4475"
"17265",-0.406970467653219,-11.9740514702004,"Ref","DU4475"
"17266",-0.138731416549627,-11.6110238975686,"Ref","DU4475"
"17267",-0.0968358928822912,-11.934225077073,"Ref","DU4475"
"17268",-0.144412379946653,-11.6067905372781,"Ref","DU4475"
"17269",-0.116148386385385,-11.5673971122903,"Ref","DU4475"
"17270",-0.0758887196444906,-12.0968666023415,"Ref","DU4475"
"17271",-0.368770804490987,-12.0546178764504,"Ref","DU4475"
"17272",-0.0798856655620969,-12.1673755592507,"Ref","DU4475"
"17273",-0.414558734979574,-11.8824338859719,"Ref","DU4475"
"17274",-0.427821871128026,-11.9563465065163,"Ref","DU4475"
"17275",-0.135660510744993,-12.4885072654885,"Ref","DU4475"
"17276",-0.147075724091474,-12.4439649528664,"Ref","DU4475"
"17277",-0.143258612837736,-12.4852209037942,"Ref","DU4475"
"17278",-0.121268738295976,-11.6413440651101,"Ref","DU4475"
"17279",-0.13828561851019,-12.5365734047097,"Ref","DU4475"
"17280",-0.0674393142127432,-12.0935201591653,"Ref","DU4475"
"17281",-0.105651762571279,-12.4425563759011,"Ref","DU4475"
"17282",-0.162943732228223,-11.6170740074319,"Ref","DU4475"
"17283",-0.167208876695577,-12.0835332817239,"Ref","DU4475"
"17284",-0.109195616331045,-12.4745435661477,"Ref","DU4475"
"17285",-0.0745833630227483,-12.3467874473733,"Ref","DU4475"
"17286",-0.125409294154588,-12.4582223838967,"Ref","DU4475"
"17287",-0.13858018466467,-12.4868144935769,"Ref","DU4475"
"17288",-0.27336141118044,-11.8366956657571,"Ref","DU4475"
"17289",-0.137900647010747,-12.5000534004372,"Ref","DU4475"
"17290",-0.132600259270612,-12.5195493644875,"Ref","DU4475"
"17291",-0.350184109296743,-11.7174882835549,"Ref","DU4475"
"17292",-0.141506102170888,-12.5076026863259,"Ref","DU4475"
"17293",-0.100638199832384,-11.7244062370461,"Ref","DU4475"
"17294",-0.202240091051999,-12.4986486381692,"Ref","DU4475"
"17295",-0.131141972031537,-12.5431375450295,"Ref","DU4475"
"17296",-0.171874534573499,-12.5205802864236,"Ref","DU4475"
"17297",-0.113269206371251,-11.5737838691872,"Ref","DU4475"
"17298",-0.144074019279424,-12.4737329429787,"Ref","DU4475"
"17299",-0.0963874945902265,-11.7219638771218,"Ref","DU4475"
"17300",-0.091006558623258,-11.8906364387673,"Ref","DU4475"
"17301",-0.258622419323865,-11.7192077583474,"Ref","DU4475"
"17302",-0.0941032583379186,-11.6656866020364,"Ref","DU4475"
"17303",-0.124113742496911,-12.5011758751076,"Ref","DU4475"
"17304",-0.395954724636022,-11.7514247841042,"Ref","DU4475"
"17305",-0.153719913449231,-12.5044031089944,"Ref","DU4475"
"17306",-0.332197036828939,-11.6937780327004,"Ref","DU4475"
"17307",-0.0798590222858823,-11.9520225471657,"Ref","DU4475"
"17308",-0.153413202848379,-12.507672304551,"Ref","DU4475"
"17309",-0.199393134798948,-12.4464988655251,"Ref","DU4475"
"17310",-0.126322407510225,-12.5022134727639,"Ref","DU4475"
"17311",-0.144832235064451,-12.4966564125222,"Ref","DU4475"
"17312",-0.139158260312024,-11.5963926262063,"Ref","DU4475"
"17313",-0.351330097999517,-11.7181844658059,"Ref","DU4475"
"17314",-0.13316415646309,-12.4828395790261,"Ref","DU4475"
"17315",-0.078812595691625,-12.4478101677102,"Ref","DU4475"
"17316",-0.177467372503225,-11.6524705833596,"Ref","DU4475"
"17317",-0.211732950296346,-12.3881406730813,"Ref","DU4475"
"17318",-0.402418162908498,-11.793747896592,"Ref","DU4475"
"17319",-0.227731939639989,-11.6997976249856,"Ref","DU4475"
"17320",-0.363196518506948,-11.7248239463967,"Ref","DU4475"
"17321",-0.0880992973708547,-12.4510984367532,"Ref","DU4475"
"17322",-0.308205392446462,-11.7327194160622,"Ref","DU4475"
"17323",-0.270179327812139,-11.8337440437478,"Ref","DU4475"
"17324",-0.150790225949231,-12.5205602592629,"Ref","DU4475"
"17325",-0.127299960937444,-12.4708881324929,"Ref","DU4475"
"17326",-0.115372140195314,-11.6013431495827,"Ref","DU4475"
"17327",-0.134646784748975,-11.5956144279641,"Ref","DU4475"
"17328",-0.0904010722898878,-11.7329139656228,"Ref","DU4475"
"17329",-0.248235445704404,-12.340568537156,"Ref","DU4475"
"17330",-0.0841409752630628,-12.1117544120949,"Ref","DU4475"
"17331",-0.356923487272207,-12.0950040764016,"Ref","DU4475"
"17332",-0.416637953605596,-11.9181623405617,"Ref","DU4475"
"17333",-0.183278378333989,-11.6586418098611,"Ref","DU4475"
"17334",-0.0809250662588514,-12.3143796867532,"Ref","DU4475"
"17335",-0.271030780162755,-11.765747064988,"Ref","DU4475"
"17336",-0.0833480919265188,-12.4357490486306,"Ref","DU4475"
"17337",-0.127210755135957,-11.5890111869973,"Ref","DU4475"
"17338",-0.213278588142339,-12.4401740974587,"Ref","DU4475"
"17339",-0.106057364728395,-12.4751224464577,"Ref","DU4475"
"17340",-0.0632444212698377,-12.3344774192971,"Ref","DU4475"
"17341",-0.129212942209188,-11.6239995903176,"Ref","DU4475"
"17342",-0.121662911262456,-12.4709958976907,"Ref","DU4475"
"17343",-0.329834755744878,-12.1495580619973,"Ref","DU4475"
"17344",-0.0801900143289007,-12.1786394066018,"Ref","DU4475"
"17345",-0.143887218322698,-12.5055961555642,"Ref","DU4475"
"17346",-0.156441685047094,-12.5032033867043,"Ref","DU4475"
"17347",-0.139746632661764,-12.4891300148171,"Ref","DU4475"
"17348",-0.110145498301927,-12.5469331688088,"Ref","DU4475"
"17349",-0.087905798342172,-12.4015550560158,"Ref","DU4475"
"17350",-0.103050563719217,-12.3941068596047,"Ref","DU4475"
"17351",-0.425825681772176,-11.9351997322243,"Ref","DU4475"
"17352",-0.144517835464422,-12.493340486924,"Ref","DU4475"
"17353",-0.0846732596420683,-12.3299274391335,"Ref","DU4475"
"17354",-0.180574666943494,-12.4474077171487,"Ref","DU4475"
"17355",-0.256173145260755,-12.1096334404153,"Ref","DU4475"
"17356",-0.327648665990774,-12.1464090294045,"Ref","DU4475"
"17357",-0.360185023631994,-11.7285251564187,"Ref","DU4475"
"17358",-0.110921886053029,-11.6921501106423,"Ref","DU4475"
"17359",-0.140203085031453,-12.5266799873513,"Ref","DU4475"
"17360",-0.166259747233335,-12.4806737846535,"Ref","DU4475"
"17361",-0.0972927624844946,-12.4479789680642,"Ref","DU4475"
"17362",-0.228946890916768,-11.6597766822976,"Ref","DU4475"
"17363",-0.119797732915822,-12.4681081718606,"Ref","DU4475"
"17364",-0.140269052472059,-12.4903526252907,"Ref","DU4475"
"17365",-0.130444143202249,-12.5321912712258,"Ref","DU4475"
"17366",-0.0910433868431486,-11.9881553596657,"Ref","DU4475"
"17367",-0.441809084501211,-11.8439855522317,"Ref","DU4475"
"17368",8.20814741006857,-9.85704612199485,"Ref","HS578T"
"17369",7.31857669702535,-9.62802028123557,"Ref","HS578T"
"17370",8.27172410837179,-9.65774726335227,"Ref","HS578T"
"17371",8.18806207529074,-9.54127120439231,"Ref","HS578T"
"17372",7.57383811822897,-9.51610850755393,"Ref","HS578T"
"17373",7.85750568262106,-9.23712253038108,"Ref","HS578T"
"17374",7.62342059961325,-9.71673678819358,"Ref","HS578T"
"17375",8.09195363870626,-10.0570163673562,"Ref","HS578T"
"17376",8.13984144083029,-10.2718982643288,"Ref","HS578T"
"17377",7.40427434793478,-9.85481070939719,"Ref","HS578T"
"17378",7.51712453714376,-9.45357703630149,"Ref","HS578T"
"17379",7.76091516366964,-9.31231975022971,"Ref","HS578T"
"17380",8.2957204615212,-9.67131423417747,"Ref","HS578T"
"17381",7.8746007715798,-9.31945323411643,"Ref","HS578T"
"17382",7.45451009622579,-9.69318770829856,"Ref","HS578T"
"17383",8.3639634882546,-9.6450653022927,"Ref","HS578T"
"17384",7.37432659021383,-9.84832572404563,"Ref","HS578T"
"17385",7.33956039300924,-9.81000995103538,"Ref","HS578T"
"17386",8.12572324625021,-9.62995624009788,"Ref","HS578T"
"17387",8.01900899759298,-9.23198222581565,"Ref","HS578T"
"17388",8.05681074014669,-9.23089408342063,"Ref","HS578T"
"17389",7.83383167139059,-9.44736194078147,"Ref","HS578T"
"17390",7.29578674188619,-9.7010841316384,"Ref","HS578T"
"17391",8.24397027841574,-9.64784717027366,"Ref","HS578T"
"17392",7.53670728555685,-9.40375995103538,"Ref","HS578T"
"17393",7.38184631219869,-9.52593516771018,"Ref","HS578T"
"17394",8.13163793436056,-10.2423629707497,"Ref","HS578T"
"17395",7.93767583719259,-9.34102057878196,"Ref","HS578T"
"17396",7.80021512857443,-9.50989150468528,"Ref","HS578T"
"17397",7.91331231943136,-10.0948963112038,"Ref","HS578T"
"17398",7.63158595911032,-9.84371852342307,"Ref","HS578T"
